Type,Handle,Block,Layer,Linetype,Linetype Scale,Lineweight,Color,Displayed Color,Draw Order,Center:X,Center:Y,Center:Z,Radius,Diameter,Length,Area,Referenced Block,Position:X,Position:Y,Position:Z,Scale:X,Scale:Y,Scale:Z,Angle,Columns,Rows,Column Spacing,Row Spacing,Circumference,Text Position:X,Text Position:Y,Text Position:Z,Scale,Origin:X,Origin:Y,Origin:Z,Start Point:X,Start Point:Y,Start Point:Z,End Point:X,End Point:Y,End Point:Z,Width,Height,Solid,Alpha,Pattern:Name,Pattern:From Entity,Pattern:Angle,Pattern:Scale,Vertex:X,Vertex:Y,Vertex:Z,Text,Polyline Pattern,Closed,Vertex:Bulge,Vertex:Angle,Vertex:Start Width,Vertex:End Width,Global Width,Orientation,Size:Base Angle,Size:Size 1,Size:Size 2,Global Z,Rotation,On,View Center:X,View Center:Y,View Target:X,View Target:Y,View Target:Z,Overall,Simple,Plain Text,Font Name,Text Height,Text Width,Text Angle,X Scale,Bold,Italic,Line Spacing,Alignment:Horizontal,Alignment:Vertical,Backward,Upside Down,Tag,Prompt,Name,Off,Frozen,Locked,Collapsed,Plottable,Snappable,Off is Freeze,Tab Order,Min Limits:X,Min Limits:Y,Min Limits:Z,Max Limits:X,Max Limits:Y,Max Limits:Z,Insertion Base:X,Insertion Base:Y,Insertion Base:Z,Min Extents:X,Min Extents:Y,Min Extents:Z,Max Extents:X,Max Extents:Y,Max Extents:Z,Plot Margins:Left,Plot Margins:Bottom,Plot Margins:Right,Plot Margins:Top,Plot Paper Size:Width,Plot Paper Size:Height,Plot Origin:X,Plot Origin:Y,Plot Window Area Min:X,Plot Window Area Min:Y,Plot Window Area Max:X,Plot Window Area Max:Y,Custom Scale:Numerator,Custom Scale:Denominator,Plot Paper Units,Plot Rotation,Plot Type,Use Standard Scale,Standard Scale,Standard Scale Type,Media Name,Description,Metric,Pattern,Hidden,Pixel Unit,Layout,Attributes:CODCONTRATISTA,Attributes:CODIGOPLANO,Attributes:CODIGOPROY,Attributes:CODSUBCONTRATISTA,Attributes:DEPARTAMENTOUNIDAD,Attributes:DIRECCIONPROY,Attributes:EQUIPODIBUJO,Attributes:ETAPAPROY,Attributes:FECHAHITO,Attributes:FRENTEOBRA,Attributes:HOJA,Attributes:INTERVENTORIA,Attributes:Inst_EL,Attributes:LIDERPROY,Attributes:MATRICULAPROF,Attributes:NOMBREAPROBO,Attributes:NOMBREDISEÑO,Attributes:NOMBREREVISO,Attributes:NUMDECONTRATO,Attributes:NUMLOTECONTROL,Attributes:NUMLOTETRABAJO,Attributes:REVISIÓN,Attributes:TOTAL_PLANOS,Attributes:Tag Caja,Attributes:Tag Gabinete,Attributes:Tag_inst,Attributes:VICEPRESIDENCIA,Attributes:dest,QCAD:MultiPageSettings/Columns,QCAD:MultiPageSettings/Rows,QCAD:PageSettings/OffsetX,QCAD:PageSettings/OffsetY,QCAD:PageSettings/PageOrientation,QCAD:PageSettings/PaperHeight,QCAD:PageSettings/PaperSizeName,QCAD:PageSettings/PaperWidth,QCAD:PageSettings/PointSize,QCAD:PageSettings/Scale,QCAD:PageSettings/ShowPaperBorders,REVIT:0001_1002,REVIT:0002_1070,REVIT:0003_1000,REVIT:0004_1002,REVIT:0005_1002,REVIT:0006_1070,REVIT:0007_1000,REVIT:0008_1002,REVIT:0009_1002,REVIT:0010_1070,REVIT:0011_1000,REVIT:0012_1002
Attribute,0x18b6d10,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1646,,,,,,,,,,,,,,,,,,,,,71.404073767644,58.3,0,,,,,,,,,,,,,,,,,,,,,,BOT-SEDP002,,,,,,,,,,,,,,,,,,,,,,BOT-SEDP002,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d11,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1647,,,,,,,,NODO1,71.305375125958,45.534858931787,3.66963856141,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOT-SEDP003,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d12,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1648,,,,,,,,,,,,,,,,,,,,,71.380375125958,45.534858931787,3.66963856141,,,,,,,,,,,,,,,,,,,,,,BOT-SEDP003,,,,,,,,,,,,,,,,,,,,,,BOT-SEDP003,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d13,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1649,,,,,,,,NODO2,67.709325739881,64.572731734021,3.66963856141,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCV-008,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d14,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1650,,,,,,,,,,,,,,,,,,,,,67.634325739881,64.572731734021,3.66963856141,,,,,,,,,,,,,,,,,,,,,,FCV-008,,,,,,,,,,,,,,,,,,,,,,FCV-008,Liberation Sans,0.18,0,0,1,false,false,1,2,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d15,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1651,,,,,,,,NODO2,68.044745842693,63.335321849212,3.66963856141,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCV-007,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d16,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1652,,,,,,,,,,,,,,,,,,,,,67.969745842693,63.335321849212,3.66963856141,,,,,,,,,,,,,,,,,,,,,,FCV-007,,,,,,,,,,,,,,,,,,,,,,FCV-007,Liberation Sans,0.18,0,0,1,false,false,1,2,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d17,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1653,,,,,,,,NODO2,68.0572070661,62.67354951147,3.66963856141,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCV-006,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d18,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1654,,,,,,,,,,,,,,,,,,,,,67.9822070661,62.67354951147,3.66963856141,,,,,,,,,,,,,,,,,,,,,,FCV-006,,,,,,,,,,,,,,,,,,,,,,FCV-006,Liberation Sans,0.18,0,0,1,false,false,1,2,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d19,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1655,,,,,,,,NODO2,68.073725962103,61.987747539445,3.669322459538,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCV-005,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d1a,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1656,,,,,,,,,,,,,,,,,,,,,67.998725962103,61.987747539445,3.669322459538,,,,,,,,,,,,,,,,,,,,,,FCV-005,,,,,,,,,,,,,,,,,,,,,,FCV-005,Liberation Sans,0.18,0,0,1,false,false,1,2,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d1b,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1657,,,,,,,,NODO2,64.425488307901,65.02711613039,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SV-306,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d1c,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1658,,,,,,,,,,,,,,,,,,,,,64.350488307901,65.02711613039,0,,,,,,,,,,,,,,,,,,,,,,SV-306,,,,,,,,,,,,,,,,,,,,,,SV-306,Liberation Sans,0.18,0,0,1,false,false,1,2,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d1d,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1659,,,,,,,,NODO1,57.994896802586,59.999865766615,3.66963856141,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCV-004,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d1e,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1660,,,,,,,,,,,,,,,,,,,,,58.069896802586,59.999865766615,3.66963856141,,,,,,,,,,,,,,,,,,,,,,FCV-004,,,,,,,,,,,,,,,,,,,,,,FCV-004,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d1f,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1661,,,,,,,,NODO1,53.127957197908,64.138137869312,3.66963856141,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNL-PCOMP001,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d20,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1662,,,,,,,,,,,,,,,,,,,,,53.202957197908,64.138137869312,3.66963856141,,,,,,,,,,,,,,,,,,,,,,PNL-PCOMP001,,,,,,,,,,,,,,,,,,,,,,PNL-PCOMP001,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d21,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1663,,,,,,,,NODO1,53.105676863413,60.949368579321,3.66963856141,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNL-PCOMP002,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d22,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1664,,,,,,,,,,,,,,,,,,,,,53.180676863413,60.949368579321,3.66963856141,,,,,,,,,,,,,,,,,,,,,,PNL-PCOMP002,,,,,,,,,,,,,,,,,,,,,,PNL-PCOMP002,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d23,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1665,,,,,,,,NODO1,53.091920761268,55.700113709092,3.594745223902,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNL-PCOMP003,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d24,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1666,,,,,,,,,,,,,,,,,,,,,53.166920761268,55.700113709092,3.594745223902,,,,,,,,,,,,,,,,,,,,,,PNL-PCOMP003,,,,,,,,,,,,,,,,,,,,,,PNL-PCOMP003,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d25,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1667,,,,,,,,NODO1,47.22160070002,57.079973441782,3.482517013242,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SV-008,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d26,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1668,,,,,,,,,,,,,,,,,,,,,47.29660070002,57.079973441782,3.482517013242,,,,,,,,,,,,,,,,,,,,,,SV-008,,,,,,,,,,,,,,,,,,,,,,SV-008,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d27,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1669,,,,,,,,NODO1,47.202300772224,56.623906797497,3.407599933201,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCV-003,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d28,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1670,,,,,,,,,,,,,,,,,,,,,47.277300772224,56.623906797497,3.407599933201,,,,,,,,,,,,,,,,,,,,,,FCV-003,,,,,,,,,,,,,,,,,,,,,,FCV-003,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d29,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1671,,,,,,,,NODO1,47.130748143549,59.380155353341,3.482270587091,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SV-006,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d2a,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1672,,,,,,,,,,,,,,,,,,,,,47.205748143549,59.380155353341,3.482270587091,,,,,,,,,,,,,,,,,,,,,,SV-006,,,,,,,,,,,,,,,,,,,,,,SV-006,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d2b,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1673,,,,,,,,NODO1,47.113401845708,59.832071223978,3.660210636284,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCV-002,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d2c,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1674,,,,,,,,,,,,,,,,,,,,,47.188401845708,59.832071223978,3.660210636284,,,,,,,,,,,,,,,,,,,,,,FCV-002,,,,,,,,,,,,,,,,,,,,,,FCV-002,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d2d,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1675,,,,,,,,NODO1,47.091957803098,62.59457958513,3.482203906502,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SV-004,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d2e,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1676,,,,,,,,,,,,,,,,,,,,,47.166957803098,62.59457958513,3.482203906502,,,,,,,,,,,,,,,,,,,,,,SV-004,,,,,,,,,,,,,,,,,,,,,,SV-004,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6d2f,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1677,,,,,,,,NODO1,47.10349096125,63.02483122726,3.66963856141,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCV-001,,,,,,,,,,,,,,,,,,,,,,,
Attribute,0x18b6d30,*Model_Space,CANALIZACIONES,By Layer,1,By Layer,By Layer,#000000,1678,,,,,,,,,,,,,,,,,,,,,47.17849096125,63.02483122726,3.66963856141,,,,,,,,,,,,,,,,,,,,,,FCV-001,,,,,,,,,,,,,,,,,,,,,,FCV-001,Liberation Sans,0.18,0,0,1,false,false,1,0,1,false,false,dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
